"vid","party_code","choice","left_right_party","left_right_resp","strong_aff_1","strong_aff_2","elect_viability","media_repr_count","media_repr_mean","main_inf_source_tv","main_inf_source_radio","main_inf_source_newspapers","main_inf_source_internet","v22","v24","v31.1","v31.2","v94.1","v94.2","v95.1","v95.2","v95.3","v95.4","v95.5","v95.6","v95.7","v95.9","v87","v90","v116","v117","v132"
468,"v81_1",0,5,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,3,6,7,7,7,7,8,8,2,7,7,7,7,7,2,3,2,1,2
468,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,3,6,7,7,7,7,8,8,2,7,7,7,7,7,2,3,2,1,2
468,"v81_4",0,4,6.127517,0,0,86.355,22138,714.129,1,0,0,0,3,6,7,7,7,7,8,8,2,7,7,7,7,7,2,3,2,1,2
468,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,3,6,7,7,7,7,8,8,2,7,7,7,7,7,2,3,2,1,2
468,"v81_6",1,6,6.127517,0,0,221.94,44857,1447,1,0,0,0,3,6,7,7,7,7,8,8,2,7,7,7,7,7,2,3,2,1,2
468,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,3,6,7,7,7,7,8,8,2,7,7,7,7,7,2,3,2,1,2
469,"v81_1",0,7,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,2,3,1,7,4,4,4,7,2,3,7,2,3,7,2,3,5,1,2
469,"v81_2",0,5,6.127517,0,0,52.515,12214,394,1,0,0,0,2,3,1,7,4,4,4,7,2,3,7,2,3,7,2,3,5,1,2
469,"v81_4",0,5,6.127517,0,0,86.355,22138,714.129,1,0,0,0,2,3,1,7,4,4,4,7,2,3,7,2,3,7,2,3,5,1,2
469,"v81_5",0,7,6.127517,0,0,15.435,7332,236.516,1,0,0,0,2,3,1,7,4,4,4,7,2,3,7,2,3,7,2,3,5,1,2
469,"v81_6",1,5,6.127517,0,1,221.94,44857,1447,1,0,0,0,2,3,1,7,4,4,4,7,2,3,7,2,3,7,2,3,5,1,2
469,"v81_7",0,7,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,2,3,1,7,4,4,4,7,2,3,7,2,3,7,2,3,5,1,2
470,"v81_1",0,6,6,0,0,59.58,13878,447.6774,1,0,0,0,2,3,2,7,7,7,2,2,2,7,7,7,4,4,2,2,3,1,2
470,"v81_2",0,4,6,0,0,52.515,12214,394,1,0,0,0,2,3,2,7,7,7,2,2,2,7,7,7,4,4,2,2,3,1,2
470,"v81_4",0,4,6,0,0,86.355,22138,714.129,1,0,0,0,2,3,2,7,7,7,2,2,2,7,7,7,4,4,2,2,3,1,2
470,"v81_5",0,3,6,0,0,15.435,7332,236.516,1,0,0,0,2,3,2,7,7,7,2,2,2,7,7,7,4,4,2,2,3,1,2
470,"v81_6",1,7,6,0,0,221.94,44857,1447,1,0,0,0,2,3,2,7,7,7,2,2,2,7,7,7,4,4,2,2,3,1,2
470,"v81_7",0,3,6,0,0,2.7,6908,222.8387,1,0,0,0,2,3,2,7,7,7,2,2,2,7,7,7,4,4,2,2,3,1,2
471,"v81_1",0,3,5,0,0,59.58,13878,447.6774,1,0,0,0,3,3,2,7,7,7,2,2,3,7,7,3,4,4,3,4,3,1,2
471,"v81_2",0,3,5,0,0,52.515,12214,394,1,0,0,0,3,3,2,7,7,7,2,2,3,7,7,3,4,4,3,4,3,1,2
471,"v81_4",0,3,5,0,0,86.355,22138,714.129,1,0,0,0,3,3,2,7,7,7,2,2,3,7,7,3,4,4,3,4,3,1,2
471,"v81_5",0,3,5,0,0,15.435,7332,236.516,1,0,0,0,3,3,2,7,7,7,2,2,3,7,7,3,4,4,3,4,3,1,2
471,"v81_6",1,6,5,0,0,221.94,44857,1447,1,0,0,0,3,3,2,7,7,7,2,2,3,7,7,3,4,4,3,4,3,1,2
471,"v81_7",0,3,5,0,0,2.7,6908,222.8387,1,0,0,0,3,3,2,7,7,7,2,2,3,7,7,3,4,4,3,4,3,1,2
472,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,2,3,7,7,7,7,2,2,7,2,4,4,4,4,7,3,3,1,3
472,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,2,3,7,7,7,7,2,2,7,2,4,4,4,4,7,3,3,1,3
472,"v81_4",0,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,2,3,7,7,7,7,2,2,7,2,4,4,4,4,7,3,3,1,3
472,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,2,3,7,7,7,7,2,2,7,2,4,4,4,4,7,3,3,1,3
472,"v81_6",1,4.823752,6.127517,0,0,221.94,44857,1447,1,0,0,0,2,3,7,7,7,7,2,2,7,2,4,4,4,4,7,3,3,1,3
472,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,2,3,7,7,7,7,2,2,7,2,4,4,4,4,7,3,3,1,3
473,"v81_1",0,2,6,0,0,59.58,13878,447.6774,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,4,3,1,3,1,4
473,"v81_2",0,3,6,0,0,52.515,12214,394,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,4,3,1,3,1,4
473,"v81_4",0,1,6,0,0,86.355,22138,714.129,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,4,3,1,3,1,4
473,"v81_5",0,9,6,0,0,15.435,7332,236.516,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,4,3,1,3,1,4
473,"v81_6",1,7,6,1,0,221.94,44857,1447,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,4,3,1,3,1,4
473,"v81_7",0,8,6,0,0,2.7,6908,222.8387,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,4,3,1,3,1,4
474,"v81_1",0,2,7,0,0,59.58,13878,447.6774,1,0,0,0,1,1,2,1,4,2,2,1,2,2,3,4,4,4,3,1,4,1,3
474,"v81_2",0,4,7,0,0,52.515,12214,394,1,0,0,0,1,1,2,1,4,2,2,1,2,2,3,4,4,4,3,1,4,1,3
474,"v81_4",0,7,7,0,0,86.355,22138,714.129,1,0,0,0,1,1,2,1,4,2,2,1,2,2,3,4,4,4,3,1,4,1,3
474,"v81_5",0,8,7,0,0,15.435,7332,236.516,1,0,0,0,1,1,2,1,4,2,2,1,2,2,3,4,4,4,3,1,4,1,3
474,"v81_6",1,7,7,1,0,221.94,44857,1447,1,0,0,0,1,1,2,1,4,2,2,1,2,2,3,4,4,4,3,1,4,1,3
474,"v81_7",0,8,7,0,0,2.7,6908,222.8387,1,0,0,0,1,1,2,1,4,2,2,1,2,2,3,4,4,4,3,1,4,1,3
475,"v81_1",0,2,6,0,0,59.58,13878,447.6774,1,0,1,0,1,2,3,1,1,2,2,1,2,2,7,3,4,1,3,3,4,2,5
475,"v81_2",0,4,6,0,0,52.515,12214,394,1,0,1,0,1,2,3,1,1,2,2,1,2,2,7,3,4,1,3,3,4,2,5
475,"v81_4",0,1,6,0,0,86.355,22138,714.129,1,0,1,0,1,2,3,1,1,2,2,1,2,2,7,3,4,1,3,3,4,2,5
475,"v81_5",0,8,6,0,0,15.435,7332,236.516,1,0,1,0,1,2,3,1,1,2,2,1,2,2,7,3,4,1,3,3,4,2,5
475,"v81_6",1,5,6,1,0,221.94,44857,1447,1,0,1,0,1,2,3,1,1,2,2,1,2,2,7,3,4,1,3,3,4,2,5
475,"v81_7",0,4,6,0,0,2.7,6908,222.8387,1,0,1,0,1,2,3,1,1,2,2,1,2,2,7,3,4,1,3,3,4,2,5
476,"v81_1",0,2,6,0,0,59.58,13878,447.6774,1,0,0,0,2,2,4,1,1,2,2,1,1,2,2,4,4,1,3,1,3,1,5
476,"v81_2",0,3,6,0,0,52.515,12214,394,1,0,0,0,2,2,4,1,1,2,2,1,1,2,2,4,4,1,3,1,3,1,5
476,"v81_4",0,1,6,0,0,86.355,22138,714.129,1,0,0,0,2,2,4,1,1,2,2,1,1,2,2,4,4,1,3,1,3,1,5
476,"v81_5",0,7,6,0,0,15.435,7332,236.516,1,0,0,0,2,2,4,1,1,2,2,1,1,2,2,4,4,1,3,1,3,1,5
476,"v81_6",1,6,6,1,0,221.94,44857,1447,1,0,0,0,2,2,4,1,1,2,2,1,1,2,2,4,4,1,3,1,3,1,5
476,"v81_7",0,8,6,0,0,2.7,6908,222.8387,1,0,0,0,2,2,4,1,1,2,2,1,1,2,2,4,4,1,3,1,3,1,5
477,"v81_1",0,4.823752,6,0,0,59.58,13878,447.6774,1,0,0,0,1,1,2,2,4,2,2,1,2,2,3,3,4,4,3,1,4,1,4
477,"v81_2",0,2,6,0,0,52.515,12214,394,1,0,0,0,1,1,2,2,4,2,2,1,2,2,3,3,4,4,3,1,4,1,4
477,"v81_4",0,1,6,0,0,86.355,22138,714.129,1,0,0,0,1,1,2,2,4,2,2,1,2,2,3,3,4,4,3,1,4,1,4
477,"v81_5",0,9,6,0,0,15.435,7332,236.516,1,0,0,0,1,1,2,2,4,2,2,1,2,2,3,3,4,4,3,1,4,1,4
477,"v81_6",1,6,6,1,0,221.94,44857,1447,1,0,0,0,1,1,2,2,4,2,2,1,2,2,3,3,4,4,3,1,4,1,4
477,"v81_7",0,2,6,0,0,2.7,6908,222.8387,1,0,0,0,1,1,2,2,4,2,2,1,2,2,3,3,4,4,3,1,4,1,4
478,"v81_1",1,6,5,0,0,59.58,13878,447.6774,1,0,0,0,3,3,2,2,2,2,7,2,2,3,7,3,4,7,2,3,3,1,2
478,"v81_2",0,5,5,0,0,52.515,12214,394,1,0,0,0,3,3,2,2,2,2,7,2,2,3,7,3,4,7,2,3,3,1,2
478,"v81_4",0,5,5,0,0,86.355,22138,714.129,1,0,0,0,3,3,2,2,2,2,7,2,2,3,7,3,4,7,2,3,3,1,2
478,"v81_5",0,5,5,0,0,15.435,7332,236.516,1,0,0,0,3,3,2,2,2,2,7,2,2,3,7,3,4,7,2,3,3,1,2
478,"v81_6",0,3,5,0,0,221.94,44857,1447,1,0,0,0,3,3,2,2,2,2,7,2,2,3,7,3,4,7,2,3,3,1,2
478,"v81_7",0,5,5,0,0,2.7,6908,222.8387,1,0,0,0,3,3,2,2,2,2,7,2,2,3,7,3,4,7,2,3,3,1,2
479,"v81_1",0,4,5,0,0,59.58,13878,447.6774,1,0,0,0,2,2,2,2,7,7,4,4,2,7,3,3,4,7,2,3,3,1,7
479,"v81_2",0,4,5,0,0,52.515,12214,394,1,0,0,0,2,2,2,2,7,7,4,4,2,7,3,3,4,7,2,3,3,1,7
479,"v81_4",0,3,5,0,0,86.355,22138,714.129,1,0,0,0,2,2,2,2,7,7,4,4,2,7,3,3,4,7,2,3,3,1,7
479,"v81_5",0,2,5,0,0,15.435,7332,236.516,1,0,0,0,2,2,2,2,7,7,4,4,2,7,3,3,4,7,2,3,3,1,7
479,"v81_6",1,5,5,0,0,221.94,44857,1447,1,0,0,0,2,2,2,2,7,7,4,4,2,7,3,3,4,7,2,3,3,1,7
479,"v81_7",0,2,5,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,2,7,7,4,4,2,7,3,3,4,7,2,3,3,1,7
480,"v81_1",0,3,5,0,0,59.58,13878,447.6774,1,0,0,0,2,3,2,2,7,7,2,2,7,3,2,3,4,7,2,3,3,1,2
480,"v81_2",0,4,5,0,0,52.515,12214,394,1,0,0,0,2,3,2,2,7,7,2,2,7,3,2,3,4,7,2,3,3,1,2
480,"v81_4",0,5,5,0,0,86.355,22138,714.129,1,0,0,0,2,3,2,2,7,7,2,2,7,3,2,3,4,7,2,3,3,1,2
480,"v81_5",0,3,5,0,0,15.435,7332,236.516,1,0,0,0,2,3,2,2,7,7,2,2,7,3,2,3,4,7,2,3,3,1,2
480,"v81_6",1,4,5,0,0,221.94,44857,1447,1,0,0,0,2,3,2,2,7,7,2,2,7,3,2,3,4,7,2,3,3,1,2
480,"v81_7",0,3,5,0,0,2.7,6908,222.8387,1,0,0,0,2,3,2,2,7,7,2,2,7,3,2,3,4,7,2,3,3,1,2
481,"v81_1",0,7,4,0,0,59.58,13878,447.6774,1,0,0,0,2,3,8,8,3,3,3,2,7,3,3,3,7,7,2,4,1,1,2
481,"v81_2",0,5,4,0,0,52.515,12214,394,1,0,0,0,2,3,8,8,3,3,3,2,7,3,3,3,7,7,2,4,1,1,2
481,"v81_4",0,5,4,0,0,86.355,22138,714.129,1,0,0,0,2,3,8,8,3,3,3,2,7,3,3,3,7,7,2,4,1,1,2
481,"v81_5",0,4.823752,4,0,0,15.435,7332,236.516,1,0,0,0,2,3,8,8,3,3,3,2,7,3,3,3,7,7,2,4,1,1,2
481,"v81_6",1,7,4,0,0,221.94,44857,1447,1,0,0,0,2,3,8,8,3,3,3,2,7,3,3,3,7,7,2,4,1,1,2
481,"v81_7",0,7,4,0,0,2.7,6908,222.8387,1,0,0,0,2,3,8,8,3,3,3,2,7,3,3,3,7,7,2,4,1,1,2
482,"v81_1",0,3,4,0,0,59.58,13878,447.6774,1,0,0,0,2,2,2,7,3,2,3,3,2,3,3,7,3,7,7,3,1,1,2
482,"v81_2",0,5,4,0,0,52.515,12214,394,1,0,0,0,2,2,2,7,3,2,3,3,2,3,3,7,3,7,7,3,1,1,2
482,"v81_4",0,5,4,0,0,86.355,22138,714.129,1,0,0,0,2,2,2,7,3,2,3,3,2,3,3,7,3,7,7,3,1,1,2
482,"v81_5",0,6,4,0,0,15.435,7332,236.516,1,0,0,0,2,2,2,7,3,2,3,3,2,3,3,7,3,7,7,3,1,1,2
482,"v81_6",1,4,4,0,0,221.94,44857,1447,1,0,0,0,2,2,2,7,3,2,3,3,2,3,3,7,3,7,7,3,1,1,2
482,"v81_7",0,6,4,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,7,3,2,3,3,2,3,3,7,3,7,7,3,1,1,2
483,"v81_1",0,3,4,0,0,59.58,13878,447.6774,1,0,0,0,2,2,2,7,7,7,2,2,2,3,2,4,3,7,2,3,5,1,2
483,"v81_2",0,3,4,0,0,52.515,12214,394,1,0,0,0,2,2,2,7,7,7,2,2,2,3,2,4,3,7,2,3,5,1,2
483,"v81_4",0,5,4,0,0,86.355,22138,714.129,1,0,0,0,2,2,2,7,7,7,2,2,2,3,2,4,3,7,2,3,5,1,2
483,"v81_5",0,7,4,0,0,15.435,7332,236.516,1,0,0,0,2,2,2,7,7,7,2,2,2,3,2,4,3,7,2,3,5,1,2
483,"v81_6",1,5,4,0,0,221.94,44857,1447,1,0,0,0,2,2,2,7,7,7,2,2,2,3,2,4,3,7,2,3,5,1,2
483,"v81_7",0,7,4,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,7,7,7,2,2,2,3,2,4,3,7,2,3,5,1,2
484,"v81_1",0,2,6,0,0,59.58,13878,447.6774,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,3,3,1,4,1,4
484,"v81_2",0,3,6,0,0,52.515,12214,394,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,3,3,1,4,1,4
484,"v81_4",0,1,6,0,0,86.355,22138,714.129,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,3,3,1,4,1,4
484,"v81_5",0,8,6,0,0,15.435,7332,236.516,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,3,3,1,4,1,4
484,"v81_6",1,6,6,1,0,221.94,44857,1447,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,3,3,1,4,1,4
484,"v81_7",0,8,6,0,0,2.7,6908,222.8387,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,3,3,1,4,1,4
485,"v81_1",0,3,6,0,0,59.58,13878,447.6774,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,4,3,3,2,4,1,4
485,"v81_2",0,2,6,0,0,52.515,12214,394,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,4,3,3,2,4,1,4
485,"v81_4",0,1,6,0,0,86.355,22138,714.129,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,4,3,3,2,4,1,4
485,"v81_5",0,8,6,0,0,15.435,7332,236.516,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,4,3,3,2,4,1,4
485,"v81_6",1,6,6,1,0,221.94,44857,1447,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,4,3,3,2,4,1,4
485,"v81_7",0,8,6,0,0,2.7,6908,222.8387,1,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,4,3,3,2,4,1,4
486,"v81_1",0,4.823752,5,0,0,59.58,13878,447.6774,1,0,0,0,2,2,2,7,3,3,3,7,3,3,3,3,4,7,2,4,3,2,2
486,"v81_2",0,4.823752,5,0,0,52.515,12214,394,1,0,0,0,2,2,2,7,3,3,3,7,3,3,3,3,4,7,2,4,3,2,2
486,"v81_4",0,4,5,0,0,86.355,22138,714.129,1,0,0,0,2,2,2,7,3,3,3,7,3,3,3,3,4,7,2,4,3,2,2
486,"v81_5",0,6,5,0,0,15.435,7332,236.516,1,0,0,0,2,2,2,7,3,3,3,7,3,3,3,3,4,7,2,4,3,2,2
486,"v81_6",1,4,5,0,0,221.94,44857,1447,1,0,0,0,2,2,2,7,3,3,3,7,3,3,3,3,4,7,2,4,3,2,2
486,"v81_7",0,6,5,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,7,3,3,3,7,3,3,3,3,4,7,2,4,3,2,2
487,"v81_1",0,3,5,0,0,59.58,13878,447.6774,1,0,0,0,2,3,2,7,2,2,2,2,7,3,3,3,3,8,2,3,3,2,2
487,"v81_2",0,4,5,0,0,52.515,12214,394,1,0,0,0,2,3,2,7,2,2,2,2,7,3,3,3,3,8,2,3,3,2,2
487,"v81_4",0,2,5,0,0,86.355,22138,714.129,1,0,0,0,2,3,2,7,2,2,2,2,7,3,3,3,3,8,2,3,3,2,2
487,"v81_5",0,3,5,0,0,15.435,7332,236.516,1,0,0,0,2,3,2,7,2,2,2,2,7,3,3,3,3,8,2,3,3,2,2
487,"v81_6",1,6,5,0,0,221.94,44857,1447,1,0,0,0,2,3,2,7,2,2,2,2,7,3,3,3,3,8,2,3,3,2,2
487,"v81_7",0,5,5,0,0,2.7,6908,222.8387,1,0,0,0,2,3,2,7,2,2,2,2,7,3,3,3,3,8,2,3,3,2,2
488,"v81_1",0,4.823752,5,0,0,59.58,13878,447.6774,1,0,0,0,2,2,2,2,1,2,1,2,3,3,2,4,4,7,2,3,2,7,2
488,"v81_2",0,4,5,0,0,52.515,12214,394,1,0,0,0,2,2,2,2,1,2,1,2,3,3,2,4,4,7,2,3,2,7,2
488,"v81_4",0,4,5,0,0,86.355,22138,714.129,1,0,0,0,2,2,2,2,1,2,1,2,3,3,2,4,4,7,2,3,2,7,2
488,"v81_5",0,7,5,0,0,15.435,7332,236.516,1,0,0,0,2,2,2,2,1,2,1,2,3,3,2,4,4,7,2,3,2,7,2
488,"v81_6",1,5,5,0,0,221.94,44857,1447,1,0,0,0,2,2,2,2,1,2,1,2,3,3,2,4,4,7,2,3,2,7,2
488,"v81_7",0,3,5,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,2,1,2,1,2,3,3,2,4,4,7,2,3,2,7,2
489,"v81_1",0,4,4,0,0,59.58,13878,447.6774,1,0,0,0,2,2,2,2,7,7,7,7,2,2,7,7,7,7,2,7,1,1,2
489,"v81_2",0,4,4,0,0,52.515,12214,394,1,0,0,0,2,2,2,2,7,7,7,7,2,2,7,7,7,7,2,7,1,1,2
489,"v81_4",0,4,4,0,0,86.355,22138,714.129,1,0,0,0,2,2,2,2,7,7,7,7,2,2,7,7,7,7,2,7,1,1,2
489,"v81_5",0,7,4,0,0,15.435,7332,236.516,1,0,0,0,2,2,2,2,7,7,7,7,2,2,7,7,7,7,2,7,1,1,2
489,"v81_6",1,4,4,0,0,221.94,44857,1447,1,0,0,0,2,2,2,2,7,7,7,7,2,2,7,7,7,7,2,7,1,1,2
489,"v81_7",0,7,4,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,2,7,7,7,7,2,2,7,7,7,7,2,7,1,1,2
490,"v81_1",0,6,4,0,0,59.58,13878,447.6774,1,0,0,0,2,3,2,3,7,3,7,3,2,3,3,7,7,7,2,4,5,1,2
490,"v81_2",0,6,4,0,0,52.515,12214,394,1,0,0,0,2,3,2,3,7,3,7,3,2,3,3,7,7,7,2,4,5,1,2
490,"v81_4",0,4,4,0,0,86.355,22138,714.129,1,0,0,0,2,3,2,3,7,3,7,3,2,3,3,7,7,7,2,4,5,1,2
490,"v81_5",0,4.823752,4,0,0,15.435,7332,236.516,1,0,0,0,2,3,2,3,7,3,7,3,2,3,3,7,7,7,2,4,5,1,2
490,"v81_6",1,4,4,0,0,221.94,44857,1447,1,0,0,0,2,3,2,3,7,3,7,3,2,3,3,7,7,7,2,4,5,1,2
490,"v81_7",0,6,4,0,0,2.7,6908,222.8387,1,0,0,0,2,3,2,3,7,3,7,3,2,3,3,7,7,7,2,4,5,1,2
491,"v81_1",0,2,6,0,0,59.58,13878,447.6774,1,0,0,0,1,1,2,2,1,1,2,1,2,2,3,4,4,4,3,1,3,1,3
491,"v81_2",0,2,6,0,0,52.515,12214,394,1,0,0,0,1,1,2,2,1,1,2,1,2,2,3,4,4,4,3,1,3,1,3
491,"v81_4",0,1,6,0,0,86.355,22138,714.129,1,0,0,0,1,1,2,2,1,1,2,1,2,2,3,4,4,4,3,1,3,1,3
491,"v81_5",0,9,6,0,0,15.435,7332,236.516,1,0,0,0,1,1,2,2,1,1,2,1,2,2,3,4,4,4,3,1,3,1,3
491,"v81_6",1,6,6,1,0,221.94,44857,1447,1,0,0,0,1,1,2,2,1,1,2,1,2,2,3,4,4,4,3,1,3,1,3
491,"v81_7",0,9,6,0,0,2.7,6908,222.8387,1,0,0,0,1,1,2,2,1,1,2,1,2,2,3,4,4,4,3,1,3,1,3
492,"v81_1",0,5,6,0,0,59.58,13878,447.6774,1,0,0,0,3,3,2,1,2,2,3,2,2,3,1,2,2,3,3,3,3,1,3
492,"v81_2",0,3,6,0,0,52.515,12214,394,1,0,0,0,3,3,2,1,2,2,3,2,2,3,1,2,2,3,3,3,3,1,3
492,"v81_4",0,8,6,0,0,86.355,22138,714.129,1,0,0,0,3,3,2,1,2,2,3,2,2,3,1,2,2,3,3,3,3,1,3
492,"v81_5",0,3,6,0,0,15.435,7332,236.516,1,0,0,0,3,3,2,1,2,2,3,2,2,3,1,2,2,3,3,3,3,1,3
492,"v81_6",1,7,6,1,0,221.94,44857,1447,1,0,0,0,3,3,2,1,2,2,3,2,2,3,1,2,2,3,3,3,3,1,3
492,"v81_7",0,8,6,0,0,2.7,6908,222.8387,1,0,0,0,3,3,2,1,2,2,3,2,2,3,1,2,2,3,3,3,3,1,3
493,"v81_1",0,3,5,0,0,59.58,13878,447.6774,1,0,0,0,1,3,1,4,1,1,4,1,1,3,1,3,3,7,1,3,3,1,3
493,"v81_2",0,4.823752,5,0,0,52.515,12214,394,1,0,0,0,1,3,1,4,1,1,4,1,1,3,1,3,3,7,1,3,3,1,3
493,"v81_4",0,4,5,0,0,86.355,22138,714.129,1,0,0,0,1,3,1,4,1,1,4,1,1,3,1,3,3,7,1,3,3,1,3
493,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,1,0,0,0,1,3,1,4,1,1,4,1,1,3,1,3,3,7,1,3,3,1,3
493,"v81_6",1,10,5,1,0,221.94,44857,1447,1,0,0,0,1,3,1,4,1,1,4,1,1,3,1,3,3,7,1,3,3,1,3
493,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,1,3,1,4,1,1,4,1,1,3,1,3,3,7,1,3,3,1,3
494,"v81_1",0,6,10,0,0,59.58,13878,447.6774,1,0,0,0,2,3,2,4,2,2,2,2,1,2,1,2,2,3,2,3,3,2,3
494,"v81_2",1,5,10,1,0,52.515,12214,394,1,0,0,0,2,3,2,4,2,2,2,2,1,2,1,2,2,3,2,3,3,2,3
494,"v81_4",0,1,10,0,0,86.355,22138,714.129,1,0,0,0,2,3,2,4,2,2,2,2,1,2,1,2,2,3,2,3,3,2,3
494,"v81_5",0,3,10,0,0,15.435,7332,236.516,1,0,0,0,2,3,2,4,2,2,2,2,1,2,1,2,2,3,2,3,3,2,3
494,"v81_6",0,10,10,0,0,221.94,44857,1447,1,0,0,0,2,3,2,4,2,2,2,2,1,2,1,2,2,3,2,3,3,2,3
494,"v81_7",0,6,10,0,0,2.7,6908,222.8387,1,0,0,0,2,3,2,4,2,2,2,2,1,2,1,2,2,3,2,3,3,2,3
495,"v81_1",0,7,10,0,0,59.58,13878,447.6774,1,0,0,0,3,6,4,1,1,2,1,1,1,3,3,3,2,2,1,3,3,1,3
495,"v81_2",0,3,10,0,0,52.515,12214,394,1,0,0,0,3,6,4,1,1,2,1,1,1,3,3,3,2,2,1,3,3,1,3
495,"v81_4",1,6,10,1,0,86.355,22138,714.129,1,0,0,0,3,6,4,1,1,2,1,1,1,3,3,3,2,2,1,3,3,1,3
495,"v81_5",0,1,10,0,0,15.435,7332,236.516,1,0,0,0,3,6,4,1,1,2,1,1,1,3,3,3,2,2,1,3,3,1,3
495,"v81_6",0,10,10,0,0,221.94,44857,1447,1,0,0,0,3,6,4,1,1,2,1,1,1,3,3,3,2,2,1,3,3,1,3
495,"v81_7",0,4.823752,10,0,0,2.7,6908,222.8387,1,0,0,0,3,6,4,1,1,2,1,1,1,3,3,3,2,2,1,3,3,1,3
496,"v81_1",0,5,10,0,0,59.58,13878,447.6774,1,0,0,0,1,1,2,1,1,1,1,1,1,2,1,3,1,3,3,3,3,1,3
496,"v81_2",0,0,10,0,0,52.515,12214,394,1,0,0,0,1,1,2,1,1,1,1,1,1,2,1,3,1,3,3,3,3,1,3
496,"v81_4",0,0,10,0,0,86.355,22138,714.129,1,0,0,0,1,1,2,1,1,1,1,1,1,2,1,3,1,3,3,3,3,1,3
496,"v81_5",0,3,10,0,0,15.435,7332,236.516,1,0,0,0,1,1,2,1,1,1,1,1,1,2,1,3,1,3,3,3,3,1,3
496,"v81_6",1,10,10,1,0,221.94,44857,1447,1,0,0,0,1,1,2,1,1,1,1,1,1,2,1,3,1,3,3,3,3,1,3
496,"v81_7",0,10,10,0,0,2.7,6908,222.8387,1,0,0,0,1,1,2,1,1,1,1,1,1,2,1,3,1,3,3,3,3,1,3
497,"v81_1",0,1,5,0,0,59.58,13878,447.6774,1,0,0,0,2,3,1,1,1,2,1,1,1,1,1,2,3,1,3,3,3,1,2
497,"v81_2",0,2,5,0,0,52.515,12214,394,1,0,0,0,2,3,1,1,1,2,1,1,1,1,1,2,3,1,3,3,3,1,2
497,"v81_4",0,1,5,0,0,86.355,22138,714.129,1,0,0,0,2,3,1,1,1,2,1,1,1,1,1,2,3,1,3,3,3,1,2
497,"v81_5",0,1,5,0,0,15.435,7332,236.516,1,0,0,0,2,3,1,1,1,2,1,1,1,1,1,2,3,1,3,3,3,1,2
497,"v81_6",1,5,5,0,1,221.94,44857,1447,1,0,0,0,2,3,1,1,1,2,1,1,1,1,1,2,3,1,3,3,3,1,2
497,"v81_7",0,3,5,0,0,2.7,6908,222.8387,1,0,0,0,2,3,1,1,1,2,1,1,1,1,1,2,3,1,3,3,3,1,2
498,"v81_1",0,5,6,0,0,59.58,13878,447.6774,1,0,0,0,3,5,1,2,1,3,1,1,1,1,3,1,1,1,3,3,3,2,3
498,"v81_2",0,6,6,0,0,52.515,12214,394,1,0,0,0,3,5,1,2,1,3,1,1,1,1,3,1,1,1,3,3,3,2,3
498,"v81_4",0,2,6,0,0,86.355,22138,714.129,1,0,0,0,3,5,1,2,1,3,1,1,1,1,3,1,1,1,3,3,3,2,3
